Country Name,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Greece,597.287321012322,630.61394129381,701.62041775285,784.954348432918,888.921997905322,981.652394470053,1052.12099276566,1134.35615147538,1284.21231559082,1424.99449698721,1575.59913415234,1811.46199140755,2386.59370395459,2697.39267533045,3006.811651671,3233.1020879923,3705.90658470967,4476.63366288899,5440.98785985322,5619.98370940617,5130.42958212421,5320.1574091163,4786.77555527571,4627.2319956425,4590.18167991819,5393.83988215478,6260.03753846644,7245.2060359569,7482.30982994246,9190.34370952903,9775.54084844081,10687.473134345,9914.11054830175,10536.0477714523,12273.6089151752,12888.8194275132,12495.0645142714,12485.0616830813,12238.5933703521,11396.2326162024,11857.735820437,13292.3490019938,17494.4413590925,20607.1760650291,21620.7174943625,23475.2811397836,27288.3264976484,30398.7824194595,28451.9173253032,25850.5019586717,25630.7945141506,22082.8897548635
Grenada,,,,,,,,,,,,,,,,,591.240658637252,758.371471373132,884.203784892632,939.450062223315,970.343774073587,1022.97351997308,1054.49115189031,1118.44782589892,1283.30450239618,1438.01164793111,1682.7122556248,1881.78344609442,2199.48862821457,2295.97615998381,2504.4877518437,2581.40159370197,2545.82046130974,2633.49972490383,2755.99025881248,2923.2494012472,3015.48328511392,3364.34432484855,3742.36647647349,5149.14736180976,5137.80053240789,5331.90297304701,5825.38745802434,5844.95972482113,6803.54529177601,6825.12624369373,7373.81938563845,8008.5026873374,7435.63953314114,7485.90520481147,7766.47321565785,7266.67545674348
Greenland,,,,,,,,,,1498.27649295437,1876.50422354843,2196.71433693896,2860.28068820042,3432.70594066779,4257.91257432112,4844.65625100608,5713.96301706019,7235.51683745601,8480.76199533072,9483.10296840521,8544.0983111801,7813.65159517008,7988.17823859827,7198.708040151,7760.83450802386,11271.3330380617,14554.3520762171,16397.9501938761,16813.7414501107,18326.9285151847,18315.3156087397,18768.8264960747,16797.3573901144,18124.1007573943,21665.8308063995,21422.4622168251,19145.6144069473,20496.5798031634,20170.322763798,19004.0034517255,19275.4328079683,20652.8412682386,25129.0765454895,28903.9358328181,29903.284035428,30620.2155288913,37516.7509225391,30883.0349660334,22507.8887155204,,,
Guatemala,253.144713584611,261.744095480291,281.358192730362,281.770218983042,281.12561230973,285.887853107054,290.921164669382,313.84181125216,325.425645909414,351.575887212092,356.651209025676,367.404132837586,437.176865361035,523.813145084233,588.5973067141,687.224396944998,841.890009428922,910.274846134526,1010.3066899701,1125.35157427382,1199.40019374336,1184.74035877913,1199.733378689,1224.90530305088,1227.50087842112,891.854710780228,853.637795656622,923.454792599243,968.05848010768,860.499715641884,1033.79465211956,1121.11431186122,1195.89646216226,1330.74061950968,1468.06109381652,1544.99876798324,1702.32314253803,1814.00327225199,1674.02989523773,1721.72898015396,1629.30976600519,1765.85072011287,1816.94978833044,1937.71570627655,2146.17905310623,2326.29938491829,2561.4419001065,2867.48286774452,2697.39248392796,2882.40021871433,3242.69079599363,3330.52523037525
Guam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,322.668883597483,329.49305777375,289.300067809046,312.241718367822,332.898734252074,347.590525381532,370.187025027669,331.505185044102,351.941679042741,371.523384608555,386.437600017537,387.800654036549,414.906245723672,583.284789181337,660.71151916636,601.715197135749,589.968661423725,658.856041484492,684.599463615972,776.392119208111,735.316580821447,624.679236284273,639.223595885281,576.908963169378,603.267642177494,677.26313374723,479.970107926697,564.485418187126,521.401376726455,546.977577741919,465.543339425055,509.373870669252,610.863110009618,745.172031549838,853.723461349969,965.165977658103,1020.54195122499,972.888679893354,937.532871063541,957.280975453261,931.284624896092,962.474020618059,984.497782699447,1038.28547577678,1084.17940095207,1905.55518840711,2258.98138065886,2478.40808121672,2593.37061984459,2873.95153756486,3258.04818837732,3583.96216981679
High income,1283.0960085295,1368.74657763531,1454.931465312,1570.03276020083,1684.44022809721,1829.16258081518,1942.82059063638,2084.96724963812,2263.37964844036,2500.19891211047,2747.43114201555,3155.55012633065,3781.55857415733,4225.99516076755,4672.79507987919,5052.92810102854,5674.57318581618,6734.48875018515,7715.20735216661,8544.50550219525,8614.86332515388,8470.96119696736,8686.75629388151,9003.83862917876,9398.84524094621,11301.7642263038,12958.9588220204,14483.6468881936,15071.4450275436,16731.568946933,17518.021643208,18653.8678058957,18687.2745423448,19855.4967454279,21735.1818523765,21779.6866517142,21359.6108222113,21193.0142454609,22082.5340916807,22467.5772490639,22164.071060825,22977.2968884598,25633.0933022459,28431.4174394802,29978.3718392256,31593.9216211386,34459.3596100355,36551.3463815282,33815.9851864327,35365.4804592208,38217.3536084719,38182.4334586688
"Hong Kong SAR, China",483.17756109967,521.859759803401,577.346707834485,649.064257473472,676.805507110096,685.926614135084,723.239225616661,714.48296958061,825.523449142012,960.031961510704,1106.46971695915,1384.73843732271,1893.18124189464,2166.18145119256,2252.11188136859,2850.0146101832,3429.42027607254,3923.94373132755,4569.45370724224,5700.41263435822,5991.32026141972,6133.78407860515,5595.23513863846,6208.22615937199,6542.93153674313,7435.03069759422,9055.10626708075,10609.7456394545,12097.7751586818,13485.5448929565,15465.8588553349,17976.4293827655,20395.5173666776,22502.5797409692,23497.4923138193,24818.1545523517,27330.0333502807,25808.970952453,25091.6665997966,25756.6637783278,25230.2163329516,24665.8899982779,23977.0194516698,24928.1003722551,26649.750801707,28224.2150609389,30594.0178410231,31515.6627713018,30697.340383517,32558.2624796974,35172.517727497,36795.8198788131
Honduras,172.153391474976,181.258678912943,185.514828523154,200.195902861619,216.204199797929,227.230100891071,240.559413873212,253.428420970143,254.960481890555,268.642508162385,264.238038348856,282.223658216241,311.625835882973,343.048679751705,361.678199717801,420.608551958264,504.840502149239,565.26851001722,639.035389476678,705.747366649229,751.69628217604,750.585405424689,771.486531454687,807.262885073396,858.875392623701,872.210268515259,923.197517804762,857.243247945134,747.530411933305,621.754983251966,608.606772115567,660.017668580907,654.529103660237,628.960547054937,699.409628401662,704.802864429808,796.756843502962,869.913617130747,879.679855454825,1139.51915557912,1188.75945407865,1197.14844109764,1228.13441727445,1297.19245475993,1401.99172815359,1540.58035896354,1710.05132019904,1883.23329416771,1939.28245536843,2063.93174899214,2261.64919064349,2322.88056034085
Heavily indebted poor countries (HIPC),108.650487616468,115.64246417716,136.724798655955,118.769240227859,135.539660608512,144.173678365319,137.525633827037,140.155160522384,152.304148085808,155.363122642806,163.066686488674,172.204687558207,203.207356104136,240.535977950644,265.978025466254,275.864916474757,315.434698220387,357.479745049334,385.030729297788,397.085156035878,384.962052053731,375.738355188688,346.906326811776,337.936521360514,343.784324010592,383.799325770573,412.362266873753,398.446405766376,372.888582439123,368.207595129598,365.805283891019,324.835797058407,320.143650741984,275.255431162708,305.849743962406,312.05366083053,318.542824133517,319.737471505118,309.180157713107,292.862283430798,293.469798445722,308.060538170679,341.557542093541,382.710122601611,424.51551331054,492.349559563909,570.853891184512,667.075275844022,644.141781859392,692.634465440338,751.033927962607,777.12591281294
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5184.5529653653,4025.8228670185,2299.65988388642,2349.25008360245,3135.13698114425,4721.69787947111,5193.90428131599,5140.34912941522,5577.9605900285,5067.55847466905,4861.6775099466,5191.90198481164,5974.07576536863,7689.95699595569,9237.11622340586,10090.3666886392,11228.6213751084,13376.009230886,15695.8214545413,14053.782467144,13326.5062780079,14434.70172029,13880.5360700684
Haiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.162805860776,285.330432605808,239.402239401706,276.288290175481,343.890897248411,371.969202740693,398.539709248092,453.492754523404,484.82613110396,427.186276985324,402.280112654627,362.84028389798,314.185095995385,400.932173947725,448.584830056846,519.749143268629,627.650183462249,664.820269276462,662.586058823892,670.403292445851,732.209337497686,770.951240630501
Hungary,,,,,,,,456.781517945348,505.483407162875,536.130288101431,581.820469566789,680.379482709002,839.847334292284,916.444544314675,1038.78080335555,1197.28577627971,1331.12513859622,1551.14277447995,1787.75458832836,2069.19553571925,2121.7645934116,2162.04498978801,1965.1642127942,1909.1006586001,1936.69604103826,2234.69500697712,2460.12957646873,2696.23508533963,2782.71165064961,3186.44428733309,3287.88874766081,3665.57024273219,3801.86959720642,4095.68135686054,4411.03375128194,4454.43037913436,4521.96399913622,4670.65483932978,4713.54045944588,4542.72072008003,5175.02562762446,6535.29393636796,8246.99582574734,10084.5218424693,10936.9486141815,11173.5695060735,13534.7054993952,15364.6795469728,12634.551144935,12750.2986535379,13783.8407435739,12530.5266356685
Indonesia,,,,,,,56.6336536654737,68.9097923536999,79.1359047907073,84.6585741744642,84.1833690700132,96.7296381863634,139.600737026026,215.954890991122,248.803719718973,297.077101157954,356.900401805154,391.034404327139,387.76124108013,536.193682749975,621.162028270714,621.977338776101,548.299056180753,550.683133215416,537.606064799467,482.956231596773,449.183797724625,515.412696487974,578.222060626,640.56666433169,705.047516782846,752.317982688336,840.375793161485,925.721669585817,1041.31353998635,1153.5875640785,1078.47226095986,470.196140186776,679.793672218344,789.805880103209,756.931012958945,909.887330220519,1076.219004749,1160.61492362822,1273.46517562575,1601.03119134705,1871.28840627361,2178.265663384,2272.04099546099,2946.6560586122,3471.43459432781,3556.78571414021
Isle of Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12672.6850645359,14034.4991443892,15998.5872518443,18471.4120588797,20658.5259551961,20358.6672866154,20802.3512023062,24223.3244585454,28669.4068037561,34624.4867439383,36289.8796226646,42402.0663091513,49817.4446933772,,,,,
India,87.0434572060836,91.6759304570264,103.160481083924,117.862814070509,121.69691799278,91.7511617624938,98.1565745022967,101.694991556979,109.529932476173,114.404194059389,120.696830691385,125.201014989597,146.442232954654,166.564245761514,161.032311418829,164.108637082339,189.616772855392,209.351895074419,227.916428751601,271.249583806562,275.321006414182,279.22087769581,296.917588008094,282.28624353237,302.645584970294,317.110012629404,347.809583962902,361.931905605313,353.820390874499,375.89079301117,310.083767758087,324.495126378938,308.534786959607,354.854876207408,383.550926141946,410.818356865406,427.236196815931,425.445294422957,455.473540645685,457.283541816379,466.214176470568,486.640454005953,565.335483041075,649.710647872141,740.114260533113,830.163221312315,1068.67851949573,1042.08269870076,1147.23868501995,1419.10566592845,1533.66130675127,1489.2290084658
Not classified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,739.276406442666,797.006288353959,852.135301717888,965.135422676745,1023.77372640936,1074.50650554958,1152.00495214994,1124.51663608246,1291.34992028637,1459.81476210703,1673.32715839066,2043.09747050404,2380.72600277486,2471.72017185511,2919.99391799377,2867.14370540703,3365.51860697017,4320.95727538774,5332.43288231317,6257.98068978576,5878.63492344603,6049.98541030553,5808.99643065874,5589.79127704807,5903.75693306713,7966.4661437916,9409.80955024177,10523.3995631176,10975.0844295951,13779.2821313614,13834.1831393399,15432.1339173736,14393.8016329759,15617.2924611721,18814.3458266306,20443.9203313963,22119.8192892449,23749.7170368269,25723.1170070196,25578.7309730851,27201.2337630461,31286.345892398,39717.1339956336,45766.4168934194,48697.5792385494,52287.5778525109,59577.2927759512,59659.5129015056,50559.7439110383,46492.060140816,49343.5438984187,45931.7247863052
"Iran, Islamic Rep.",,,,,245.957600190049,260.97183186151,281.329883598404,311.579538330459,340.467838535151,370.126415496221,449.373021384767,541.562448370568,831.249137015418,1388.88721870156,1488.60933599518,1876.81879235959,2138.08627638351,2019.06467245112,2299.9205405249,2315.3083046953,2400.73247154097,2886.59220276566,3357.20912101566,3351.43349738227,3590.71648137156,4020.48568521525,2488.460812007,2184.12926780288,2075.11262103029,2058.75060154317,,,1018.74930365913,1125.1210236616,1502.0997293169,1799.67192093131,1683.63382935526,1611.30771911808,1613.59930176427,1536.71519273365,1726.63011000703,1718.96529267774,1975.53862123053,2353.93098880608,2737.11211758753,3140.19808999665,3983.58229359824,4899.31215980908,4931.28289734011,5674.92392735085,6815.57019087288,
Iraq,245.002419869506,254.670767369774,250.756871765486,288.128727066619,305.517033955874,320.425202987112,312.414315829248,342.667994248341,344.725912747019,362.11309324813,404.114005487771,505.298200154554,591.946117221384,1148.85287971619,1377.41709351908,1606.11417714453,1871.90802410699,2154.15884183596,2984.11574579146,3483.54933153861,2319.60129511483,2547.57335633241,2529.59029057372,2797.54578608809,2837.91140182461,2508.69305264364,2680.81150277005,2603.67404443612,2836.11633583746,,,,,,,,466.214217875426,467.621679663775,777.014661733269,1086.38028908139,772.370881527366,751.620196863648,,956.35482734763,1342.13317047362,2321.15217069856,3091.0153285226,4472.05518232116,3701.86162578077,4375.90622450604,5686.60836402733,6454.61962797202
Iceland,1418.12586971526,1562.23073045837,1831.70565581972,2297.9206432038,2723.52094989073,3215.69417804329,3125.64949185014,2354.48002671305,2039.19629517262,2538.18762068713,3203.92136145659,3955.36557363524,5356.7905768421,6936.24981506919,6358.56176117059,7470.93270158303,9809.74347244357,11070.2685336839,12453.3759822936,14602.236555747,14913.0024400285,13508.6032790495,11498.8968205512,11782.3650605353,12178.0619202603,16163.0001018408,22120.554794744,24089.7289000526,22101.9924960142,25008.8494644961,26405.9158840075,26722.4411926586,23230.4717972225,23662.8066814483,26239.027296502,27261.1716612852,27378.1929784607,30256.582900979,31518.3822910375,30928.6756416852,27803.0622479039,30979.11448138,37889.8212014454,45370.1264454263,54885.2613028243,54813.9546896864,65566.3091745291,53028.7878812037,38039.2996286832,39507.1442289595,44030.579880277,42416.0380294887
Israel,1595.86016522981,1132.38286625891,1257.74316161901,1375.94282907301,1429.31939056932,1513.88867435655,1428.44641089179,1412.47027889702,1587.76957862316,1806.42269487866,1815.93627002806,2278.84003838715,2819.45118439519,3721.52466794816,3570.76317211873,3531.26173736583,3812.97192514361,3690.74363646049,4625.28665148008,5616.54684015441,5863.58271119645,6095.93451971456,6683.43528300765,6261.7857962698,5698.71508598833,6908.91934785837,8120.01470959145,9881.24270633366,9871.57432534314,11264.0183794487,11956.0089048027,12838.4181575292,12530.9983792041,13830.286754328,17310.0912113961,18464.5298657989,18586.7374391504,18392.1417576249,18088.9774463794,19859.3021470825,19093.1096577186,17195.4910643522,17739.7018423763,18588.8050496728,19330.0243549922,20624.5799542032,23274.3002897088,27591.6224201317,26032.1635135608,30389.1221865756,33250.090902416,
Italy,887.336744604475,990.26015216342,1126.01933699825,1222.5445404629,1304.45381661965,1402.44235441032,1533.69287748547,1651.93937679756,1813.38812575706,2029.93329849975,2221.42205633368,2573.60260957838,3088.2145367064,3488.92224447928,3957.02986183968,3885.83357769924,4435.50248563769,5405.63471317274,6735.04042200995,8148.12053244858,7344.49092985029,7280.60228868626,7546.57440636307,7457.10501845245,7698.9122602576,10901.8553418037,13714.9575386992,15169.756033565,15788.314766753,20065.34534025,21154.8025108756,22394.7554094707,18054.5311142101,18631.5309095132,19910.0006721698,22271.3309224353,21069.5477921216,21519.0641202568,21227.3108730503,19388.2787508005,19721.9652029887,21435.139299277,26291.3380439042,29832.6129035081,30478.8455886883,31776.977752641,35826.0234573857,38563.0530530156,35073.1580217857,33760.5897487384,36147.6461034887,33071.8393135065
Jamaica,452.834028101378,463.355886255358,484.298400982148,517.620469229782,552.3633927303,615.077260014266,636.409965368405,594.305953534485,645.680693301452,751.589330689314,812.32266638647,974.019987616941,974.326874584627,1196.0215800211,1420.98498493594,1455.57237377506,1578.00073882535,1271.21998176118,1152.52000749233,1256.15536841828,1377.71260284022,1496.97572994006,1615.16524829582,1041.08272317406,908.761640143,1179.27462887001,1398.36945135357,1624.65745225012,1854.78884517125,1921.4260299318,1706.62273281251,1459.09564879593,2003.75584458521,2007.36926559177,2344.14192808063,2600.59834595335,2948.82784018985,3419.20432040956,3430.42593870824,3479.05675439137,3495.29933583824,3713.08777411831,3591.51314511268,3856.27342447657,4178.90827083182,4469.61084585424,4791.11107878626,5089.62400650482,4467.78903859784,4887.8270390207,5321.44321429136,5440.4524646364
Jordan,,,,,531.701914978809,548.200814870099,494.111265290876,412.916460290839,486.509952719044,424.08471100272,430.893210885197,482.676153241982,558.473654195128,685.17298328457,753.079280537874,910.753335602674,1077.13236275764,1287.67826540667,1558.3051879156,1792.62210881876,1933.73218547007,1983.54202331663,2003.62400971201,1946.91357459878,1888.62058571663,2333.09107461984,2374.00473246155,2129.35264656197,1381.25697441216,1312.28035777595,1225.51965959124,1422.76679604215,1435.28876883458,1535.9887324618,1603.68216186205,1601.93278487347,1624.66987551834,1720.82251325466,1740.54568014586,1763.16946955182,1824.88612186528,1901.58037939377,1973.86206936776,2156.43982236,2325.42541031858,2719.82246931604,3022.54195374064,3797.41362868178,4027.05208091558,4370.72103318115,4665.94353968012,4909.02809377035
Japan,563.586759838827,633.640315173776,717.866915230894,835.657252484116,919.776688184802,1058.50356090902,1228.9092104006,1450.61965234374,1669.09819990781,2003.6470473595,2234.26166584966,2917.6589757236,3931.30162742141,4281.35992841051,4581.57438948033,5111.29514922012,6230.33568811025,8675.01399673361,8953.59152027951,9307.8392945915,10212.3781358968,9428.87465037143,10213.9582793067,10786.7861809463,11465.7257816269,16882.2739520667,20355.6052224356,24592.7720053534,24505.7672958679,25123.6317862142,28540.7714826016,31013.6471483626,35451.2975115746,38814.8943789814,42522.0665906054,37421.6738577112,34294.8989766588,30967.2880890928,34998.8099717531,37291.7061580448,32716.4186748897,31235.5881843914,33690.9377297154,36441.5044939422,35781.2349805938,34102.2061671255,34094.8871057682,37972.2372128835,39473.3629058165,43117.7682732757,46134.5682388357,46720.3566603016
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.46323090376,1512.4850664964,1515.10404317399,1433.46153395007,1320.3216276435,1288.23902100395,1350.33384396278,1445.56941040867,1468.70178614568,1130.11360338403,1229.00095844501,1490.92675118432,1658.03114601521,2068.12351848204,2874.28848272999,3771.27895733845,5291.57402219439,6771.41663856631,8513.56754723103,7164.93139066498,9070.00972926781,11356.5834828398,12116.1546093196
Kenya,94.8352529497027,100.604255121538,104.0127020531,108.558932448479,104.992173344736,118.556282047262,121.380751499775,128.85766931067,134.193723980301,142.49741854293,152.553703447199,174.398032615755,199.695321883974,228.7611813982,241.679274139737,248.252599675362,309.37591975972,351.667449350069,398.071636607697,446.604211483809,405.563204831637,366.26631519635,327.781343376632,326.854894402052,312.056394775646,354.992936403297,377.078259894703,381.57842867775,365.430668768183,365.614546535991,336.32339183308,327.880338037159,222.599838473801,268.377701552041,329.939995309407,427.367123259728,453.148299961067,474.509531829121,423.116934171733,406.115705533511,404.216206284025,398.409945071477,439.595905731989,462.049768286913,523.613789187631,612.232531230095,721.459010711963,785.734200285777,767.873753514813,787.063935242073,799.96124516075,942.540884848467
Kyrgyz Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.945163053379,575.955133375153,513.035921513044,449.065790188734,372.307810016831,364.226497350785,394.860121460514,376.4296132611,345.138131648451,258.049339959105,279.620274992268,308.409031386695,321.726538045142,380.507362435481,433.235118935166,476.480097612307,543.110702403072,721.768690838857,966.393627185372,871.218297484413,880.038514144186,1124.07762304223,1159.92973953542
Cambodia,109.518625207328,109.556643741267,117.915630192912,123.730816955539,134.349816383797,138.804190619968,143.85239115651,156.871249998949,141.854897777959,102.313623668154,135.297620935148,68.9281984491375,93.9276828971985,77.7612629440955,,,,,,,,,,,,,,,,,,,251.42661661959,267.628331190316,319.541494579593,316.185981340763,302.160935626484,267.037813095056,294.072336576296,298.950362502925,319.084862420638,337.077258666268,360.144890458742,405.937832834582,471.162502935965,536.657730656598,628.426851684301,742.571335268984,735.419263467914,782.618888592266,878.383017792275,944.414246406843
Kiribati,,,,,,,,,,325.929766180886,340.713879058771,414.085127071522,680.88071899558,1804.93981309727,1137.96002379458,831.068355558568,765.514736880538,871.888344451149,801.824235938346,512.484864953459,524.201471153146,517.143162304493,500.041325729399,473.852864134852,342.662855503231,321.70228244827,363.368119793101,455.377361263848,425.367013327506,399.969919572215,660.7037374135,677.129083526838,653.448301007249,745.895904638805,754.283009592516,875.571537705163,878.405287264738,838.528813684302,867.519430613683,815.489135111673,748.878750191883,842.189838614353,1031.78993100836,1149.37612260972,1173.3141497314,1138.28450076447,1316.95688107593,1424.03888590613,1320.48003023306,1539.04743620664,1735.55404575056,1736.19817071942
St. Kitts and Nevis,243.838303707829,246.078466919975,253.958820545963,268.687326187777,276.237679135671,299.226104692493,353.340619784939,314.661953921421,348.091535995081,363.174546588833,441.104662212458,517.615243460144,546.012963910595,710.962995865914,753.513124497696,681.79063442296,680.127619374507,783.892976711947,918.041154992537,1110.98250555004,1315.91871554629,1401.41542217432,1402.63442048274,1655.95677401377,1856.39142781423,2257.91175589208,2616.13869065282,3086.04371859307,3506.61518405076,3898.81626615305,4013.12991052983,4395.92742433518,4740.91941498513,5234.30230806387,5380.07686685582,5659.13556310959,6268.42677627652,6472.58151313526,6787.323181074,9146.47273922032,9865.09719359527,10185.9622898457,9680.92674908638,10275.4696628799,10916.1901214615,12634.9633233687,13658.6603883459,14480.5888033798,13316.3394898252,12904.0668508897,13198.3643810694,14313.9743206927
"Korea, Rep.",91.6236060052763,103.867274948874,142.362652680911,120.636049999067,105.769869136526,130.264840119685,157.290253867348,194.779560805808,239.231463980116,278.787379659353,302.227779267906,322.722552791737,403.464150922278,555.667729636227,608.227779754561,824.423333039016,1041.58628115515,1382.92100439747,1746.73034740513,1674.38755857925,1845.65361965805,1938.11213280929,2117.52950745688,2306.86031261467,2367.78250452639,2702.64122084985,3367.54280767848,4465.6703232559,5438.25266789546,6153.09399680685,7122.70133237179,7555.2725269408,8219.89619903242,9525.43562988743,11467.8138477768,12249.1731451653,11234.7769967835,7462.83864531817,9554.4394429295,11346.6649874203,10654.9355534291,12093.7572968478,13451.2294176853,15028.9401491226,17550.8538854009,19676.1241830999,21590.1055843238,19028.0129314516,16958.6523899186,20540.1769251395,22388.3959679009,22590.1582538293
Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.76240120887,1490.36103250226,1587.50582851273,1969.56271307405,2135.33284652383,2194.37265074737,2278.62417998861,2736.48710211427,3302.92393919477,3198.92559156432,3238.64628587272,3705.67435058442,3568.04876786236
Kuwait,,5454.22260045978,4980.42972119161,4802.3421664816,4348.80688729891,4480.98027165379,4166.77860066299,4164.99641108739,3989.80328840128,3829.35867119153,4800.81993862368,5131.33223913907,5832.20509667805,13160.5588523882,11450.4275511948,11808.4431652929,12034.7755209961,12519.4980131889,18982.3280214517,20881.5126376966,17406.7102265644,14317.3913117346,13240.8372393579,13148.473657946,12393.3556202583,9828.93228906958,11650.4876574635,10306.9475833457,11807.3024255706,8946.50508796261,5505.93855777891,,,,17143.4924492449,19866.302727454,18551.620789479,15065.651764219,16564.4556430941,19786.6950377866,17616.2290595282,18620.3523317895,22621.858292144,27061.8857663891,35185.9306721465,42011.774334634,44902.3182666837,54548.6153050528,37160.5432396447,40090.7462727442,51496.9271485699,
Latin America & Caribbean (developing only),362.833920654286,406.616364747469,395.88209169162,428.845664273156,452.199333169045,482.41650090681,481.684447503617,506.983053932978,551.313339005321,583.528594258245,631.21384504833,697.145851476188,887.387821076204,1152.04499328787,1210.99783489755,1310.76284903699,1399.55867181194,1548.79589783994,1789.23876086967,2069.72109534239,2334.4677662429,2147.58908586429,1868.23014381054,1799.74053700738,1821.18810693588,1815.49724772811,1863.00964854864,2073.93912557619,2227.22316538702,2558.65862763186,2660.71274320177,2821.39788400869,3253.71385362404,3651.31442604436,3777.90651739229,4020.79724610741,4329.42757167592,4267.79123440481,3781.69031763771,4137.90536656529,3975.69150865122,3500.72513630217,3538.48883971677,3993.20560589283,4781.6739010392,5526.7449870068,6455.47019791211,7452.43690315995,6916.40107450182,8451.34688536648,9345.20242960829,9191.91533379921
Lao PDR,,,,,,,,,,,,,,,,,,,,,,,,491.195074119941,643.51952677567,469.791229851838,279.408398235213,149.55782192295,173.197272393148,203.924084748761,235.263629995518,250.744841395229,287.027356559769,324.891653810619,362.013021777384,375.741891571235,342.771530185255,246.145540096119,274.516904973348,321.289484058482,323.320734395313,317.06022963412,360.081787089955,415.222252148328,472.408463062075,585.640575154897,702.270131140088,886.759652398584,930.585944520768,1122.85231558982,1265.70934429877,1417.07955773601
Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,,,,1241.68053318484,1015.46121240656,1050.11670206037,1617.27193597171,1965.33708201643,2597.59337549587,3226.98027344127,3863.24657894721,4457.9252515026,5093.21169581081,5538.56838254925,5509.24173388554,5334.88024357398,5256.65691082353,5447.78046844017,5442.36316522683,5654.23409346633,5483.17952010237,5499.86464981219,6052.6203521537,7185.61148022921,8159.02198124024,8551.85241627055,9148.12901330179,9705.39223407255
Liberia,160.64423668176,163.947037727288,167.333799102114,178.849905317729,182.974166938022,190.49223878364,198.479593101461,205.288340373526,221.904658770119,227.578612241218,234.300456742543,245.8320078859,251.460663000802,307.696162731331,354.617127250936,356.00837223511,390.306520915866,404.033600721046,444.611863811557,451.623993080159,431.499976297218,424.260936736523,390.6837287185,392.117853718051,387.403207911745,381.067103726686,442.946101546122,478.385349235588,367.94261910756,182.797186901564,168.436541049147,110.170594359266,79.9462107539616,65.4731599664809,64.8101538471894,72.5270395272365,125.100938996909,140.573905494274,161.137672541244,182.942773455249,171.737078869003,174.554568330786,130.912591998904,146.641240478132,165.760083381603,178.453730763935,209.814084862501,231.447496004217,302.28035237659,326.604280445057,376.928454386446,413.757414852906
Libya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6785.48839789804,7338.59912681956,7599.33205925408,6726.61488626394,6146.88027939269,5379.82917050542,5764.43555394445,6234.51147428692,5440.25331778656,5985.62046308569,6548.56827388716,5404.46236791915,3715.55699126775,4437.43716127947,6062.21452417203,7864.93757205802,9933.10882400784,12418.1835912654,15853.4615089924,10455.5748673945,,,
St. Lucia,,,,,,,,,,,,,,,,,,,889.52329152091,1130.78733098237,1273.0213453606,1185.21568656287,1258.80901574956,1583.45024751883,1496.38233492429,1755.38620580313,1849.81669290333,2051.77623933595,2291.29783316141,2874.45776325132,3078.43489768337,3367.73620187411,3426.58101384529,3562.98731569189,3814.00355977321,3802.11302458284,4002.88149585397,4295.72598953089,4465.68645204056,4870.73968884871,4464.48469149671,4512.80228117318,4830.05299571462,5250.5529205813,5492.86491363181,6072.29757370863,6655.38833349896,6801.65336340312,6700.51444803822,6814.3969239114,7023.32436284648,6848.2376333319
Latin America & Caribbean (all income levels),381.442369083913,426.865738395525,416.363053293738,450.71685785885,473.845512777153,506.061342919823,505.103928235691,530.530928719031,579.178864143603,614.109791977966,668.816324141599,733.728652208906,937.429060449262,1188.55403582887,1218.14733293144,1323.00594286353,1423.00114315197,1577.01554432205,1834.25934589216,2136.52458249059,2408.16826695286,2206.19866625964,1917.0714125175,1853.65628566903,1867.51514337515,1864.59797938529,1924.86612812525,2139.78759899593,2298.33195254475,2629.23912829379,2743.23604408109,2920.14847025693,3344.17236040091,3748.78393789128,3910.65764537694,4157.1165296395,4477.83698627975,4423.1744086159,3950.00408378768,4308.04366312818,4148.19068575915,3680.0557980773,3732.73541921339,4220.67657291561,5034.82422325397,5813.07168426085,6747.86493566532,7739.67217970858,7196.05702181792,8758.70977079115,9686.40283126656,9575.15148372529
